Country,X,Y,Pop,GridDistCurrent,GridDistPlan,RoadDist,NightLights,TravelHours,GHI,WindVel,Hydropower,HydropowerDist,SubstationDist,LandCover,Elevation,Slope,SolarRestriction
Swaziland,3459.486328,-3007.875977,28.91334152,2.115645885,2.115645885,0.217890844,7,0,2041,6,136.8249969,23.86301804,7.194655895,9,1400,2.438126087,0
Swaziland,3460.486328,-3007.875977,19.0466671,2.725593567,2.725593567,0.781461716,7,0,2032,6,136.8249969,23.32087517,8.191420555,14,1368,0,0
Swaziland,3461.486328,-3007.875977,32.31892776,3.33554101,3.33554101,1.78081429,5,0,2032,6,136.8249969,22.80970955,9.188887596,10,1441,11.72963333,0
Swaziland,3462.486328,-3007.875977,46.60304642,3.945488691,3.945488691,2.780166864,0,0,2032,6,136.8249969,22.33164597,10.1868515,10,1558,4.682093143,0
Swaziland,3463.486328,-3007.875977,38.60070419,4.557903767,4.557903767,3.77951932,0,0,2032,6,136.8249969,21.88885498,11.18517876,14,1518,17.04487038,0
Swaziland,3464.486328,-3007.875977,35.76656723,5.250647545,5.250647545,4.778872013,0,1,1988,6,136.8249969,21.4835186,12.18378162,9,1369,8.409249306,0
Swaziland,3465.486328,-3007.875977,33.28508377,6.030266762,6.030266762,5.778224468,0,3,1988,6,136.8249969,21.11779404,13.18259525,14,1232,10.27275848,0
Swaziland,3466.486328,-3007.875977,22.86139488,6.867236137,6.867236137,6.777576923,0,3,1988,6,136.8249969,20.79376793,14.18157578,14,1081,15.94591522,0
Swaziland,3467.486328,-3007.875977,20.13189125,7.74298048,7.74298048,7.776929855,0,1,1988,6,136.8249969,20.5134201,15.18069172,14,1068,6.657259941,1
Swaziland,3468.486328,-3007.875977,31.50767326,8.64572525,8.64572525,8.77628231,0,0,1971,6,136.8249969,20.27856064,16.17991638,14,1035,6.357897758,1
Swaziland,3469.486328,-3007.875977,33.35482788,9.567830086,9.567830086,9.600008011,6,0,1971,6,136.8249969,20.09078407,17.17923164,14,1057,10.27484035,1
Swaziland,3470.486328,-3007.875977,68.52819824,10.50419807,10.50419807,9.929860115,6,0,1971,6,136.8249969,19.95141983,18.17862129,14,1029,5.702945709,0
Swaziland,3471.486328,-3007.875977,30.9011631,11.45133209,11.45133209,10.24414921,6,0,1971,6,136.8249969,19.86149025,19.17807388,14,1054,10.98641205,0
Swaziland,3472.486328,-3007.875977,20.75496674,12.40676498,12.40676498,10.6182127,0,0,1971,6,136.8249969,19.82166481,20.17758179,9,1015,6.233989716,0
Swaziland,3473.486328,-3007.875977,22.80742455,13.36871815,13.36871815,11.07024288,0,0,1971,6,136.8249969,19.83224487,21.17713737,9,1025,7.876024723,0
Swaziland,3474.486328,-3007.875977,30.08555412,14.33587933,14.33587933,11.59112167,0,0,1971,6,202.3359985,19.53248024,22.17673111,9,1010,8.747775078,1
Swaziland,3475.486328,-3007.875977,24.11100197,15.05382824,15.05382824,12.09791756,0,0,1971,6,202.3359985,19.07401848,23.17636108,8,998,13.50764942,1
Swaziland,3476.486328,-3007.875977,25.71359253,15.0812912,15.0812912,12.54492283,0,1,1962,6,202.3359985,18.65793419,24.17602158,14,1125,9.990042686,1
Swaziland,3477.486328,-3007.875977,34.43826294,15.17474747,15.17474747,13.05337429,0,1,1962,6,202.3359985,18.28712463,25.17570877,9,1134,14.78796291,1
Swaziland,3478.486328,-3007.875977,50.44233704,15.33298969,15.33298969,13.59693623,0,3,1962,6,202.3359985,17.9643898,26.17541885,14,996,3.14928627,1
Swaziland,3479.486328,-3007.875977,22.85365295,15.55404091,15.55404091,14.14844704,0,3,1962,6,202.3359985,17.69236183,27.17515182,14,982,5.680680275,1
Swaziland,3480.486328,-3007.875977,23.01695633,15.83526993,15.83526993,14.74234104,0,3,1944,6,202.3359985,17.47340965,28.17490387,14,1035,16.7873764,1
Swaziland,3481.486328,-3007.875977,36.50400543,16.17354012,16.17354012,15.37838364,0,5,1944,6,202.3359985,17.30954742,29.17467117,14,1030,21.19713783,1
Swaziland,3482.486328,-3007.875977,42.50848389,16.5653553,16.5653553,16.05156517,0,5,1944,6,202.3359985,17.20234871,30.17445564,9,994,16.49528694,1
Swaziland,3483.486328,-3007.875977,95.19713593,17.00701714,17.00701714,16.75741005,0,6,1962,6,202.3359985,17.1528759,31.17425346,9,770,6.524095535,1
Swaziland,3484.486328,-3007.875977,32.0626564,17.49474907,17.49474907,17.49196625,0,6,1962,6,202.3359985,17.16162872,32.17406464,14,872,9.153464317,1
Swaziland,3485.486328,-3007.875977,38.20018387,18.02481079,18.02481079,18.2517662,0,5,1962,6,202.3359985,17.22851944,33.17388535,14,1032,11.68725586,1
Swaziland,3486.486328,-3007.875977,33.98752594,18.59358597,18.59358597,19.03378677,0,6,1962,6,202.3359985,17.35287476,33.69670868,14,1056,7.886385441,1
Swaziland,3487.486328,-3007.875977,33.74086761,19.19763184,19.19763184,19.83539963,0,6,1953,6,202.3359985,17.53347206,33.69278336,9,1183,9.981453896,1
Swaziland,3488.486328,-3007.875977,48.58483505,19.83372498,19.83372498,20.65432549,0,6,1953,6,202.3359985,17.76859665,33.71300507,9,1138,8.120845795,0
Swaziland,3489.486328,-3007.875977,33.04042816,20.4988842,20.4988842,21.48858261,0,6,1953,6,1628.170044,17.73398209,33.29201508,9,961,16.63284111,1
Swaziland,3490.486328,-3007.875977,51.62554169,21.19037247,21.19037247,21.51203346,0,6,1953,6,1628.170044,17.71186829,32.8960495,9,886,10.99994659,1
Swaziland,3491.486328,-3007.875977,62.5978508,21.90569496,21.90569496,21.21267891,5,5,1927,6,2695.209961,17.25981903,32.52601624,9,821,10.07283592,1
Swaziland,3492.486328,-3007.875977,44.85027313,22.64259338,22.64259338,20.80249405,0,5,1927,6,2695.209961,16.66703033,32.18281174,9,778,3.879526615,1
Swaziland,3493.486328,-3007.875977,32.84806061,23.39903259,23.39903259,19.89819527,0,5,1927,6,2695.209961,16.11454391,31.86730385,9,700,5.442770004,1
Swaziland,3494.486328,-3007.875977,21.55290031,23.91509247,23.91509247,18.99476624,0,6,1927,6,2695.209961,15.60663605,31.58032036,9,740,6.178195,1
Swaziland,3495.486328,-3007.875977,21.68798065,23.91509247,23.91509247,18.09983253,0,6,1935,6,2695.209961,15.14779472,31.322649,9,804,3.717326641,1
Swaziland,3496.486328,-3007.875977,17.83557129,23.91509247,23.91509247,17.2164669,0,5,1935,6,2695.209961,14.74260044,31.09501648,9,664,10.32622433,1
Swaziland,3497.486328,-3007.875977,18.10629845,23.91509247,23.91509247,16.34654427,0,5,1935,6,2695.209961,14.39558506,30.89808464,8,717,9.302475929,1
Swaziland,3498.486328,-3007.875977,29.74763489,23.91509247,23.91509247,15.4923315,0,5,1935,6,2695.209961,14.11104012,30.73244858,8,814,6.432596207,1
Swaziland,3499.486328,-3007.875977,28.39399338,23.91509247,23.91509247,14.65657234,0,4,1935,6,2695.209961,13.89280605,30.59861183,8,769,3.166893721,1
Swaziland,3500.486328,-3007.875977,7.854785442,23.92034912,23.92034912,13.84261131,0,4,1935,6,2695.209961,13.74404049,30.49699593,9,739,6.918003082,1
Swaziland,3501.486328,-3007.875977,3.809353352,23.96217728,23.96217728,13.05452728,0,5,1935,6,2695.209961,13.66701221,30.4279213,8,657,9.376893044,0
Swaziland,3502.486328,-3007.875977,3.988253117,24.04555702,24.04555702,12.2969656,0,5,1935,5,2695.209961,13.66293621,30.3916111,8,684,12.68971634,0
Swaziland,3503.486328,-3007.875977,4.047886372,24.1700573,24.1700573,11.5521698,0,5,1927,5,2695.209961,13.73187542,30.38818359,8,582,17.32069969,1
Swaziland,3504.486328,-3007.875977,3.809353352,24.33504868,24.33504868,10.6786375,0,4,1927,5,2695.209961,13.87274361,30.41765022,8,540,13.7054081,1
Swaziland,3505.486328,-3007.875977,4.256598473,24.539711,24.539711,9.701405525,0,2,1927,5,2695.209961,14.08337975,30.47991371,8,596,8.071833611,1
Swaziland,3506.486328,-3007.875977,4.852929115,24.7830658,24.7830658,8.72933197,0,2,1927,5,2695.209961,14.36071682,30.57477379,8,441,5.240268707,1
Swaziland,3507.486328,-3007.875977,6.552474022,25.06398201,25.06398201,7.764352322,0,2,1918,5,2695.209961,14.70097828,30.70192909,9,390,3.194862127,1
Swaziland,3508.486328,-3007.875977,117.8014908,25.38121605,25.38121605,6.803564548,0,2,1918,5,2695.209961,15.09991264,30.86098099,9,386,2.899142981,1
Swaziland,3509.486328,-3007.875977,95.35470581,25.73342133,25.73342133,5.842777252,0,2,1918,5,2695.209961,15.55300522,31.05143738,9,392,4.449288845,1
Swaziland,3510.486328,-3007.875977,60.94713974,26.1191864,26.1191864,4.881989479,0,2,1927,5,2695.209961,16.05566978,31.27272797,9,377,4.05843401,1
Swaziland,3511.486328,-3007.875977,80.2899704,26.53704453,26.53704453,3.921201706,0,2,1927,5,2695.209961,16.60340691,31.52419853,9,393,4.303720474,1
Swaziland,3512.486328,-3007.875977,51.46779251,26.98550797,26.98550797,2.960413933,0,2,1927,5,2695.209961,17.19190788,31.80513763,9,409,3.74707675,0
Swaziland,3513.486328,-3007.875977,62.29358292,27.46307564,27.46307564,1.999626398,0,2,1927,5,2695.209961,17.81713486,32.11476898,9,412,3.685827971,1
Swaziland,3514.486328,-3007.875977,123.9454422,27.968256,27.968256,1.038838744,0,1,1927,5,2695.209961,18.47535896,32.45227432,9,456,2.639899254,1
Swaziland,3515.486328,-3007.875977,96.09355164,28.4995842,28.4995842,0.078051016,5,1,1927,5,2695.209961,19.1631813,32.81679153,9,427,3.585010529,0
Swaziland,3516.486328,-3007.875977,44.00408554,29.0556221,29.0556221,0.882736683,0,1,1927,5,2695.209961,19.87752724,33.20743179,9,395,3.489213467,0
Swaziland,3517.486328,-3007.875977,75.45639801,29.63452911,29.63452911,1.000522137,0,1,1927,5,2695.209961,20.61564255,33.62328339,9,403,1.584657192,0
Swaziland,3518.486328,-3007.875977,8.691093445,29.47003746,29.47003746,0.364038557,0,1,1927,5,2695.209961,21.37506104,33.75652313,9,389,2.771567822,0
Swaziland,3519.486328,-3007.875977,73.51610565,29.23030472,29.23030472,0.254572272,0,1,1927,5,8802.129883,21.87639999,33.02222061,9,436,1.792706966,1
Swaziland,3520.486328,-3007.875977,96.68045044,29.02306557,29.02306557,0.617177725,0,1,1927,6,8802.129883,20.87695122,32.30218506,9,391,3.407033205,1
Swaziland,3521.486328,-3007.875977,79.78022766,28.84902,28.84902,0.959529102,0,1,1927,6,8802.129883,19.87755775,31.59739685,9,367,2.20538044,0
Swaziland,3522.486328,-3007.875977,38.89093399,28.70877266,28.70877266,1.059905887,0,1,1918,6,8802.129883,18.87822914,30.90889359,9,350,2.438126087,0
Swaziland,3523.486328,-3007.875977,20.54279137,28.60281754,28.60281754,1.006767511,0,1,1918,6,8802.129883,17.87897682,30.23778915,9,352,2.382666588,0
Swaziland,3524.486328,-3007.875977,21.84361458,28.53153992,28.53153992,1.01365149,0,1,1918,6,8802.129883,16.87981033,29.58526802,8,329,2.706539154,0
Swaziland,3525.486328,-3007.875977,21.84361458,28.49520111,28.49520111,1.50065136,0,2,1918,6,8802.129883,15.88075066,28.95258522,8,326,1.871824384,0
Swaziland,3526.486328,-3007.875977,20.81664276,28.49393082,28.49393082,2.147991419,0,3,1918,6,8802.129883,14.88181782,28.34107399,8,321,2.840978622,1
Swaziland,3527.486328,-3007.875977,3.108680725,28.36191368,28.36191368,2.832550764,0,3,1918,6,8802.129883,13.88303757,27.7521286,8,325,2.811442375,1
Swaziland,3528.486328,-3007.875977,0.392025739,27.81476021,27.81476021,3.192583084,0,3,1918,6,8802.129883,12.88444614,27.18721771,8,320,2.465385914,1
Swaziland,3529.486328,-3007.875977,0.391201407,27.29328918,27.29328918,3.702661037,0,3,1918,5,8802.129883,11.88609219,26.64787102,8,310,3.168648958,0
Swaziland,3530.486328,-3007.875977,0.394498765,26.79899788,26.79899788,4.384839058,0,4,1918,5,8802.129883,10.88804054,26.13566971,8,298,2.177409649,0
Swaziland,3531.486328,-3007.875977,21.20093346,26.33342171,26.33342171,5.146428585,0,5,1918,5,8802.129883,9.890381813,25.65224075,8,276,3.834926128,1
Swaziland,3532.486328,-3007.875977,4.853022575,25.89810371,25.89810371,5.910171032,0,5,1918,5,8802.129883,8.893249512,25.19923782,9,268,1.512623429,1
Swaziland,3533.486328,-3007.875977,0.413025618,25.49459839,25.49459839,6.673913479,0,6,1918,5,8802.129883,7.89684248,24.77833366,8,280,1.10309875,1
Swaziland,3534.486328,-3007.875977,6.797993183,25.12443542,25.12443542,7.437655926,0,7,1918,5,8802.129883,6.901474953,24.39118767,8,284,1.71967864,1
Swaziland,3535.486328,-3007.875977,18.11673927,24.78911018,24.78911018,8.201399803,0,7,1918,5,8802.129883,5.907671928,24.03943062,8,265,1.559824586,1
Swaziland,3536.486328,-3007.875977,15.25320435,24.49005318,24.49005318,8.965371132,6,9,1918,5,8802.129883,4.916383266,23.72463608,8,277,2.091245174,1
Swaziland,3537.486328,-3007.875977,12.38965702,24.22860909,24.22860909,9.754723549,6,9,1927,5,8802.129883,3.92951107,23.44829559,9,269,1.204654455,1
Swaziland,3538.486328,-3007.875977,12.55006886,24.00600243,24.00600243,10.57976246,6,11,1927,5,8802.129883,2.951489449,23.21178055,8,248,2.237984419,1
Swaziland,3539.486328,-3007.875977,15.74110222,23.82332802,23.82332802,11.43276501,6,11,1927,5,8802.129883,1.995375514,23.01631927,9,242,1.056587815,1
Swaziland,3540.486328,-3007.875977,14.56597519,23.6815052,23.6815052,12.30791855,6,11,1927,5,8802.129883,1.118819356,22.86296463,12,242,1.703387737,1
Swaziland,3541.486328,-3007.875977,14.73909473,23.58127213,23.58127213,12.77067566,0,11,1927,5,8802.129883,0.72248894,22.75256729,9,241,1.061856389,1
Swaziland,3542.486328,-3007.875977,2.023019075,23.52316093,23.52316093,11.8262949,0,11,1927,0,8802.129883,1.338739634,22.68575668,9,254,1.417432666,0
Swaziland,3543.486328,-3007.875977,1.14784956,23.50748444,23.50748444,10.88191414,0,9,1927,0,8802.129883,2.249990463,22.66291618,8,246,0.94506228,0
Swaziland,3544.486328,-3007.875977,0.704354823,23.53432846,23.53432846,9.937534332,0,8,1927,0,8802.129883,3.214450359,22.6841774,8,248,2.138675928,0
Swaziland,3545.486328,-3007.875977,0.643877745,23.24620247,23.24620247,8.993153572,0,8,1909,0,8802.129883,4.19558382,22.74942017,8,231,1.643400311,1
Swaziland,3546.486328,-3007.875977,0.643877745,22.77225876,22.77225876,8.048773766,0,7,1909,0,8802.129883,5.183932781,22.85826683,8,251,1.494071364,1
Swaziland,3547.486328,-3007.875977,0.641859591,22.33306122,22.33306122,7.104393005,0,6,1909,0,8802.129883,6.176033497,23.0100956,8,270,0.908937931,1
Swaziland,3548.486328,-3007.875977,0.623023868,21.93069649,21.93069649,6.160012722,0,6,1909,0,8802.129883,7.170329571,23.20406723,8,279,0.94506228,1
Swaziland,3549.486328,-3007.875977,0.643877745,21.56722641,21.56722641,5.215632439,0,4,1900,0,9570.769531,7.184327126,23.43913269,8,279,1.12315166,1
Swaziland,3550.486328,-3007.875977,0.643877745,21.24119759,21.24119759,4.233624458,7,4,1900,0,9570.769531,7.094472885,23.71406937,8,271,1.272235274,1
Swaziland,3551.486328,-3007.875977,0.643877745,20.92256737,20.92256737,3.240218639,9,3,1900,0,9570.769531,7.144825459,24.0275116,8,262,1.471499681,1
Swaziland,3552.486328,-3007.875977,1.287031651,20.60393906,20.60393906,2.24681282,10,2,1900,0,9570.769531,7.33249712,24.37797165,8,260,1.142852426,1
Swaziland,3553.486328,-3007.875977,25.90339088,19.80261993,19.80261993,1.253406882,10,2,1909,0,9570.769531,7.64738512,24.76387978,8,240,2.091245174,1
Swaziland,3554.486328,-3007.875977,2.929223299,18.99816895,18.99816895,0.260001123,10,2,1909,0,9570.769531,8.074619293,25.18360329,8,230,2.510158062,1
Swaziland,3555.486328,-3007.875977,0.537652731,18.21310425,18.21310425,0.299890816,9,2,1909,0,9570.769531,8.597468376,25.6354847,8,213,1.181267619,1
Swaziland,3556.486328,-3007.875977,0.54726398,17.44103241,17.44103241,1.164926887,6,2,1883,0,9570.769531,9.199644089,26.11785316,8,205,1.570515275,1
Swaziland,3557.486328,-3007.875977,0.41991505,16.66911507,16.66911507,2.029963017,0,3,1883,0,9570.769531,9.866632462,26.62905312,8,190,2.004143953,1
Swaziland,3558.486328,-3007.875977,0.316594005,15.89718914,15.89718914,2.894999027,0,3,1883,0,9570.769531,10.58619022,27.16745567,8,183,0.902776599,1
Swaziland,3559.486328,-3007.875977,0.306982726,15.12314987,15.12314987,3.760035276,0,4,1883,0,9570.769531,11.34832191,27.73147774,8,207,6.700766563,1
Swaziland,3560.486328,-3007.875977,0.957500517,14.34910965,14.34910965,4.597679615,0,4,1883,0,9570.769531,12.14501476,28.31958771,8,323,14.93411064,1
Swaziland,3561.486328,-3007.875977,1.03790164,13.56764889,13.56764889,4.921224594,0,4,1883,0,9570.769531,12.96990299,28.93031693,8,185,5.028332233,1
Swaziland,3562.486328,-3007.875977,1.03790164,12.59059811,12.59059811,4.422406197,0,4,1883,0,9570.769531,13.81793594,29.56226349,8,184,2.438126087,1
Swaziland,3563.486328,-3007.875977,1.03790164,11.61354733,11.61354733,4.110583782,0,2,1883,0,9570.769531,14.68510628,30.21409607,8,215,4.028256893,1
Swaziland,3564.486328,-3007.875977,1.03790164,10.63649654,10.63649654,4.029407024,0,2,1883,0,9570.769531,15.56821537,30.88455772,8,363,31.60230064,1
Swaziland,3565.486328,-3007.875977,1.03790164,9.659445763,9.659445763,4.192296028,0,2,1883,0,9570.769531,16.46469879,31.57245636,8,567,2.692103386,0
Swaziland,3566.486328,-3007.875977,1.03790164,8.682394981,8.682394981,4.573245049,0,2,1883,0,9570.769531,17.37248611,32.27668381,9,543,2.096568346,0
Swaziland,3567.486328,-3007.875977,1.03790164,7.705343723,7.705343723,5.123845577,0,3,1883,0,9570.769531,18.28989601,32.99618912,9,479,4.484005451,1
Swaziland,3568.486328,-3007.875977,1.338482976,6.728292942,6.728292942,4.985514164,0,5,1874,0,9570.769531,19.21554756,33.72999573,8,454,5.26863718,1
Swaziland,3569.486328,-3007.875977,1.135387778,5.751242161,5.751242161,4.144701958,0,5,1874,0,9570.769531,20.14830589,34.47719193,8,400,11.16380882,1
Swaziland,3570.486328,-3007.875977,1.03790164,4.774190903,4.774190903,3.183279753,0,3,1874,0,9570.769531,21.08722878,35.23692703,8,362,8.924654961,1
Swaziland,3571.486328,-3007.875977,1.379101515,3.797140121,3.797140121,2.221857786,0,3,1874,0,9570.769531,22.03152847,36.00840378,8,278,10.79743099,1
Swaziland,3572.486328,-3007.875977,12.70798588,2.82008934,2.82008934,1.260435939,0,1,1883,0,9570.769531,22.98053932,36.79088593,8,180,10.41945648,1
Swaziland,3450.486328,-3006.875977,107.7307358,1.251836896,1.251836896,0.056870982,20,0,2058,6,8205.44043,27.02495766,2.443481922,12,1411,5.093835354,0
Swaziland,3451.486328,-3006.875977,211.0396729,1.110314131,1.110314131,0.480573773,21,0,2058,6,8205.44043,27.66501808,1.818486571,10,1347,7.826093674,0
Swaziland,3452.486328,-3006.875977,179.8948059,0.869995415,0.869995415,0.755833447,21,0,2058,6,136.8249969,27.67430878,1.62578702,8,1408,5.528230667,0
Swaziland,3453.486328,-3006.875977,29.03800774,0.6296767,0.6296767,0.947048426,20,0,2058,6,136.8249969,26.94971085,1.994861722,10,1417,8.29227829,1
Swaziland,3454.486328,-3006.875977,0.198044732,0.389357954,0.389357954,1.163025975,19,0,2058,6,136.8249969,26.24321938,2.70476675,10,1508,21.25904274,0
Swaziland,3455.486328,-3006.875977,1.526951432,0.468297482,0.468297482,1.674597144,19,0,2058,6,136.8249969,25.55633354,3.556972504,10,1555,18.70347214,1
Swaziland,3456.486328,-3006.875977,26.6227951,1.078245044,1.078245044,2.201399803,12,0,2058,6,136.8249969,24.8906765,4.470832348,10,1388,6.192414284,1
Swaziland,3457.486328,-3006.875977,21.60534096,1.688192606,1.688192606,2.252574682,9,0,2041,6,136.8249969,24.24799728,5.415222168,9,1337,1.798916817,1
Swaziland,3458.486328,-3006.875977,22.77102852,2.298140287,2.298140287,1.253221989,7,0,2041,6,136.8249969,23.63017082,6.376591682,10,1393,7.667856693,1
Swaziland,3459.486328,-3006.875977,30.00836563,2.90808773,2.90808773,0.253869444,6,0,2041,6,136.8249969,23.03919601,7.348279476,9,1386,3.513014793,0
Swaziland,3460.486328,-3006.875977,79.85245514,3.518035412,3.518035412,0.7454831,6,0,2032,6,136.8249969,22.47719193,8.326674461,8,1374,1.74861908,0
Swaziland,3461.486328,-3006.875977,126.4629898,4.127983093,4.127983093,1.744835615,5,0,2032,6,136.8249969,21.94638252,9.309660912,9,1416,5.365177631,0
Swaziland,3462.486328,-3006.875977,80.24919891,4.737930298,4.737930298,2.744188309,0,0,2032,6,136.8249969,21.44908714,10.29592514,14,1501,12.31867123,0
Swaziland,3463.486328,-3006.875977,36.61942673,5.347877979,5.347877979,3.743540764,0,0,2032,6,136.8249969,20.98768425,11.28460789,14,1431,16.15363121,0
Swaziland,3464.486328,-3006.875977,30.67555618,5.967093945,5.967093945,4.742893219,0,1,1988,6,136.8249969,20.56459427,12.2751236,14,1291,4.29340744,0
Swaziland,3465.486328,-3006.875977,20.92376709,6.663409233,6.663409233,5.742245674,0,3,1988,6,136.8249969,20.18222237,13.26706219,14,1281,10.82844162,0
Swaziland,3466.486328,-3006.875977,28.86955261,7.429389954,7.429389954,6.741598606,0,3,1988,6,136.8249969,19.84292603,14.26012802,14,1117,6.657259941,0
Swaziland,3467.486328,-3006.875977,20.29254913,8.245644569,8.245644569,7.487011909,0,1,1988,6,136.8249969,19.54894638,15.25409889,8,1262,19.80453682,1
Swaziland,3468.486328,-3006.875977,29.02038765,9.098651886,9.098651886,8.186487198,0,0,1971,6,136.8249969,19.30235481,16.24880981,14,1103,15.50469494,1
Swaziland,3469.486328,-3006.875977,29.50771523,9.978991508,9.978991508,8.667791367,6,0,1971,6,136.8249969,19.10498619,17.244133,14,1073,9.846746445,0
Swaziland,3470.486328,-3006.875977,31.86445618,10.88003159,10.88003159,8.97977066,6,0,1971,6,136.8249969,18.95837784,18.23996735,14,1002,4.921676159,0
Swaziland,3471.486328,-3006.875977,36.56297302,11.7970295,11.7970295,9.306825638,6,0,1971,6,136.8249969,18.86371422,19.23623466,14,994,2.658811569,1
Swaziland,3472.486328,-3006.875977,56.68321609,12.7265358,12.7265358,9.717039108,0,0,1971,6,136.8249969,18.82177734,20.23286819,14,1018,12.32122612,1
Swaziland,3473.486328,-3006.875977,84.22264099,13.66599941,13.66599941,10.20904922,0,0,1971,6,136.8249969,18.83292007,21.22982025,14,975,2.438126087,1
Swaziland,3474.486328,-3006.875977,36.28218079,14.61349869,14.61349869,10.77165413,0,0,1971,6,202.3359985,18.66063118,22.22704506,14,1100,4.096515179,1
Swaziland,3475.486328,-3006.875977,27.30288124,15.56756783,15.56756783,11.19526577,0,0,1971,6,202.3359985,18.18019676,23.22451019,14,1172,16.6184597,1
Swaziland,3476.486328,-3006.875977,29.86643982,16.07956886,16.07956886,11.67687702,0,1,1962,6,202.3359985,17.74316597,24.22218323,14,1063,4.568411827,1
Swaziland,3477.486328,-3006.875977,24.40948868,16.1672554,16.1672554,12.21383762,0,1,1962,6,202.3359985,17.35281754,25.22003937,14,1061,5.069917679,1
Swaziland,3478.486328,-3006.875977,22.15231705,16.3158741,16.3158741,12.75893974,0,3,1962,6,202.3359985,17.01236725,26.21806145,14,1090,13.34584236,1
Swaziland,3479.486328,-3006.875977,27.21261215,16.52378082,16.52378082,13.33973789,0,3,1962,6,202.3359985,16.72486305,27.21622658,14,1114,14.81312752,1
Swaziland,3480.486328,-3006.875977,34.8040123,16.78877449,16.78877449,13.96805859,0,3,1944,6,202.3359985,16.49307251,28.21452332,14,1149,4.386601448,1
Swaziland,3481.486328,-3006.875977,39.98789597,17.10820198,17.10820198,14.637784,0,5,1944,6,202.3359985,16.31936836,29.21293449,14,1080,9.82546711,1
Swaziland,3482.486328,-3006.875977,91.86634827,17.47907829,17.47907829,15.34349346,0,5,1944,6,202.3359985,16.20562172,30.21145248,14,950,17.42764282,0
Swaziland,3483.486328,-3006.875977,35.13110733,17.8982048,17.8982048,16.08045006,0,6,1962,6,202.3359985,16.15309715,31.21006584,14,820,11.67505169,0
Swaziland,3484.486328,-3006.875977,31.38129997,18.3622818,18.3622818,16.84455109,0,6,1962,6,202.3359985,16.16239166,32.20876312,14,891,17.13521767,1
Swaziland,3485.486328,-3006.875977,48.4134903,18.86798859,18.86798859,17.63227081,0,5,1962,6,202.3359985,16.23340034,33.20754242,14,1051,12.87840939,0
Swaziland,3486.486328,-3006.875977,53.23223114,19.41207314,19.41207314,18.44058228,0,6,1962,6,202.3359985,16.3653183,34.20639038,14,1008,5.224440098,0
Swaziland,3487.486328,-3006.875977,40.96478653,19.99140358,19.99140358,19.26689148,0,6,1953,6,202.3359985,16.55669212,34.69272614,9,1183,9.068159103,0
Swaziland,3488.486328,-3006.875977,41.83808899,20.60300446,20.60300446,20.10898209,0,6,1953,6,202.3359985,16.80548668,34.61701584,14,1130,10.5765543,0
Swaziland,3489.486328,-3006.875977,18.93800735,21.24409103,21.24409103,20.92374611,0,6,1953,6,1628.170044,16.73532486,34.20715714,9,1087,24.8805275,1
Swaziland,3490.486328,-3006.875977,20.68051529,21.91207504,21.91207504,20.56728745,0,6,1953,6,1628.170044,16.71188927,33.82190323,8,890,12.86949539,1
Swaziland,3491.486328,-3006.875977,22.73052406,22.60457039,22.60457039,20.25397491,0,5,1927,6,2695.209961,16.47998428,33.46211243,14,848,11.58238125,1
Swaziland,3492.486328,-3006.875977,17.93029213,23.31939697,23.31939697,19.98583794,0,5,1927,6,2695.209961,15.85807323,33.12860489,9,763,9.991652489,1
Swaziland,3493.486328,-3006.875977,16.69253731,24.05455971,24.05455971,19.76471329,0,5,1927,6,2695.209961,15.2763567,32.82218933,9,767,10.49451256,1
Swaziland,3494.486328,-3006.875977,23.1411171,24.80825424,24.80825424,19.45113754,0,6,1927,6,2695.209961,14.73959541,32.54362869,9,797,10.67239857,1
Swaziland,3495.486328,-3006.875977,32.97113037,24.91509247,24.91509247,18.57819939,0,6,1935,6,2695.209961,14.25286865,32.29364395,9,836,14.32138824,1
Swaziland,3496.486328,-3006.875977,29.84582138,24.91509247,24.91509247,17.7186985,0,5,1935,6,2695.209961,13.82146358,32.07290649,9,825,11.18375015,1
Swaziland,3497.486328,-3006.875977,29.34154129,24.91509247,24.91509247,16.87468719,0,5,1935,6,2695.209961,13.45070457,31.88201523,9,792,9.025782585,1
Swaziland,3498.486328,-3006.875977,23.65624046,24.91509247,24.91509247,16.04861069,0,5,1935,6,2695.209961,13.14572334,31.72151566,9,786,5.92830801,1
Swaziland,3499.486328,-3006.875977,23.92696381,24.91509247,24.91509247,15.2433815,0,4,1935,6,2695.209961,12.9111824,31.59186935,8,762,6.455596447,1
Swaziland,3500.486328,-3006.875977,9.777321815,24.92013741,24.92013741,14.46248436,0,4,1935,6,2695.209961,12.75096893,31.49345779,8,776,8.434366226,0
Swaziland,3501.486328,-3006.875977,3.928618431,24.96029091,24.96029091,13.50237846,0,5,1935,6,2695.209961,12.66790485,31.42657471,8,769,11.8726368,0
Swaziland,3502.486328,-3006.875977,3.898802042,25.04034805,25.04034805,12.50891876,0,5,1935,5,2695.209961,12.66350651,31.39142036,8,742,8.524522781,0
Swaziland,3503.486328,-3006.875977,4.882742405,25.15992546,25.15992546,11.51546192,0,5,1927,5,2695.209961,12.73785686,31.38810158,8,686,12.15950203,1
